duplicates,sort,signataires,concurrents,legislature,signataire_special,nb_signataires,id,expose_ln,majorite,text_ln,groupes
1,Tombe,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",8,15,,30,13997,677,False,93,NG
1,Adopté,le Gouvernement,1,15,gouvernement,1,13999,256,True,503,gouvernement
3,Adopté,Mme Louwagie,8,15,,1,14000,863,False,197,LR
1,Adopté,le Gouvernement,1,15,gouvernement,1,14001,885,True,1968,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14003,272,True,163,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14004,2192,True,29,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14005,368,True,197,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14009,227,True,2062,gouvernement
1,Adopté,le Gouvernement,2,15,gouvernement,1,14010,344,True,355,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14013,1177,True,598,gouvernement
1,Adopté,le Gouvernement,4,15,gouvernement,1,14016,375,True,887,gouvernement
1,Adopté,M. Giraud,8,15,,1,14017,37,True,231,LREM
1,Adopté,M. Giraud,8,15,,1,3740,48,True,87,LREM
1,Adopté,le Gouvernement,1,15,gouvernement,1,14019,337,True,672,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14020,749,True,29,gouvernement
1,Retiré,"M. Huyghe,  M. Brochand, M. de la Verpillière, M. Dive, Mme Genevard, M. Grelier, M. Sermier, M. Viala",39,15,,19,2337,249,False,99,LR
1,Adopté,le Gouvernement,1,15,gouvernement,1,14026,288,True,133196,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14027,1320,True,29,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14028,934,True,35,gouvernement
1,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",7,15,,16,35106,948,False,260,GDR
1,Adopté,le Gouvernement,31,15,gouvernement,1,14030,5567,True,12115,gouvernement
1,Tombe,Mme Louwagie,8,15,,1,14032,830,False,205,LR
1,Adopté,le Gouvernement,1,15,gouvernement,1,14033,132,True,284,gouvernement
7,Non soutenu,"M. Gaultier,  M. Cherpion, M. Viry",28,15,,3,29646,796,False,29,LR
1,Retiré avant séance,le Gouvernement,8,15,gouvernement,1,14040,981,True,1416,gouvernement
1,Adopté,le Gouvernement,1,15,gouvernement,1,14042,1720,True,30,gouvernement
1,Retiré avant séance,"Mme de Vaucouleurs,  Mme Elimas, M. Hammouche, M. Isaac-Sibille, Mme Gallerneau, Mme Benin",1,15,,6,14044,542,True,203,MODEM
2,Adopté,M. Giraud,2,15,,1,14045,837,True,29,LREM
1,Adopté,M. Giraud,2,15,,1,14046,600,True,97,LREM
1,Retiré,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",3,15,,30,14047,425,False,100,NG
1,Tombe,"M. Holroyd, M. Lescure",90,15,,2,14048,1723,True,1422,LREM
2,Adopté,M. Giraud,10,15,,1,14049,368,True,201,LREM
2,Adopté,M. Giraud,2,15,,1,14050,195,True,176,LREM
1,Adopté,M. Giraud,3,15,,1,14052,469,True,1486,LREM
2,Adopté,M. Giraud,2,15,,1,14053,278,True,29,LREM
4,Adopté,M. Giraud,6,15,,1,14054,151,True,29,LREM
2,Adopté,M. Giraud,2,15,,1,14055,218,True,29,LREM
4,Adopté,"M. Pupponi,  Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",4,15,,30,14056,646,False,29,NG
1,Adopté,M. Giraud,90,15,,1,14057,556,True,11516,LREM
2,Adopté,M. Giraud,2,15,,1,14058,394,True,29,LREM
1,Tombe,"M. Woerth,  Mme Louwagie, M. Aubert, Mme Bonnivard, M. Carrez, M. Cornut-Gentille, Mme Dalloz, M. Forissier, M. Hetzel, Mme Lacroute, M. Le Fur, M. Parigi, M. Jean-Pierre Vigier",90,15,,13,14059,3253,False,5790,LR
2,Adopté,M. Giraud,2,15,,1,14060,822,True,561,LREM
1,Adopté,M. Giraud,2,15,,1,14061,345,True,569,LREM
4,Adopté,M. Giraud,5,15,,1,14062,302,True,29,LREM
2,Adopté,M. Giraud,4,15,,1,14063,544,True,29,LREM
1,Tombe,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",6,15,,30,14064,937,False,353,NG
1,Retiré avant séance,"M. Martin,  Mme Bureau-Bonnard, M. Girardin, Mme Khattabi, M. Bois, M. Henriet, M. Paris",26,15,,7,35112,3531,True,82,LREM
2,Adopté,M. Giraud,2,15,,1,14066,257,True,29,LREM
2,Adopté,M. Giraud,3,15,,1,13267,495,True,209,LREM
1,Retiré,M. Gaillard,3,15,,1,14069,1811,True,903,LREM
2,Adopté,M. Giraud,2,15,,1,14070,316,True,101,LREM
1,Non soutenu,"M. Fasquelle,  M. Straumann, M. Abad, Mme Beauvais, M. Vialay, M. Perrut, M. Quentin, Mme Louwagie, M. de Ganay, M. Bony, M. Leclerc, M. Cordier, M. Gosselin, Mme Valérie Boyer, M. Reda, M. Cinieri, M. Pierre-Henri Dumont",41,15,,17,35113,991,False,206,LR
2,Adopté,M. Giraud,2,15,,1,14072,689,True,29,LREM
1,Adopté,M. Giraud,2,15,,1,14073,206,True,64,LREM
1,Adopté,M. Giraud,10,15,,1,14074,569,True,230,LREM
2,Adopté,M. Giraud,2,15,,1,14075,252,True,166,LREM
1,Tombe,"M. Coquerel,  Mme Autain, M. Bernalicis, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",90,15,,17,14077,3292,False,318,LFI
1,Adopté,M. Giraud,3,15,,1,14078,390,True,499,LREM
2,Adopté,M. Giraud,2,15,,1,14079,638,True,29,LREM
2,Tombe,"M. Pupponi,  Mme Rabault, M. Jean-Louis Bricout, Mme Pires Beaune, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",4,15,,30,14080,453,False,93,NG
1,Retiré,"M. Kamardine, Mme Ali",1,15,,2,14081,1316,False,2633,"LR,LREM"
1,Adopté,"M. Pupponi,  Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",2,15,,30,14082,1826,False,332,NG
2,Adopté,M. Giraud,3,15,,1,14084,358,True,29,LREM
1,Non soutenu,"M. Coquerel,  Mme Autain, M. Bernalicis, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",3,15,,17,14085,400,False,115,LFI
1,Adopté,M. Giraud,4,15,,1,14086,114,True,599,LREM
1,Adopté,"M. Pupponi,  Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",90,15,,30,14087,4956,False,1860,NG
2,Adopté,M. Giraud,3,15,,1,14088,474,True,37,LREM
1,Adopté,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",10,15,,30,14089,664,False,120,NG
1,Adopté,M. Giraud,2,15,,1,14090,605,True,541,LREM
1,Adopté,M. Giraud,3,15,,1,14091,1191,True,1725,LREM
1,Retiré,M. Gaillard,3,15,,1,14093,1811,True,860,LREM
1,Indéfini,Mme Lorho,1,15,,1,18733,647,False,56,NI
1,Adopté,M. Giraud,2,15,,1,14098,206,True,83,LREM
1,Adopté,M. Giraud,3,15,,1,14105,390,True,550,LREM
1,Adopté,"M. Giraud, M. Pupponi, Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",90,15,,31,14106,556,False,12648,"LREM,NG"
1,Tombe,"M. Coquerel,  Mme Autain, M. Bernalicis, M. Corbière, Mme Fiat, M. Lachaud, M. Larive, M. Mélenchon, Mme Obono, Mme Panot, M. Prud'homme, M. Quatennens, M. Ratenon, Mme Ressiguier, Mme Rubin, M. Ruffin, Mme Taurine",90,15,,17,14107,3292,False,423,LFI
1,Retiré,"M. Charles de Courson,  Mme Auconie, M. Becht, M. Benoit, M. Bournazel, M. Guy Bricout, Mme Descamps, M. Dunoyer, Mme Firmin Le Bodo, M. Gomès, M. Lagarde, M. Leroy, Mme Magnier, M. Naegelen, M. Polutele, Mme Sanquer, M. Philippe Vigier, M. Zumkeller",10,15,,18,14110,2865,False,897,UAI
1,Adopté,M. Giraud,2,15,,1,14112,600,True,99,LREM
1,Adopté,M. Gauvain,39,15,,1,2352,32,True,265,LREM
1,Tombe,"M. Holroyd, M. Lescure",90,15,,2,14114,1723,True,1504,LREM
6,Non soutenu,"M. Menuel,  M. Larrivé, M. Cherpion, M. Viry",28,15,,4,29659,1242,False,98,LR
1,Adopté,M. Giraud,2,15,,1,14118,605,True,533,LREM
1,Retiré,M. Giraud,3,15,,1,14119,1191,True,1724,LREM
1,Adopté,M. Giraud,4,15,,1,14121,114,True,600,LREM
2,Adopté,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",10,15,,30,14122,664,False,130,NG
1,Adopté,M. Giraud,10,15,,1,14123,569,True,206,LREM
1,Rectifié,"M. Giraud, M. Pupponi, Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",2,15,,31,14124,1823,False,412,"LREM,NG"
1,Tombe,"Mme Rabault,  M. Jean-Louis Bricout, Mme Pires Beaune, M. Pupponi, M. Faure, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, Mme Biémouret, M. Bouillon, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, M. Letchimy, Mme Manin, Mme Pau-Langevin, M. Potier, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud",6,15,,30,14128,938,False,420,NG
1,Adopté,M. Giraud,3,15,,1,14133,469,True,1493,LREM
1,Retiré avant séance,le Gouvernement,3,15,gouvernement,1,14134,4772,True,1661,gouvernement
1,Adopté,M. Giraud,1,15,,1,14135,273,True,29,LREM
1,Retiré,"M. Pupponi,  Mme Rabault, Mme Pires Beaune, M. Jean-Louis Bricout, M. Aviragnet, Mme Bareigts, Mme Batho, Mme Battistel, M. Carvounas, M. Alain David, Mme Laurence Dumont, M. Faure, M. Garot, M. David Habib, M. Hutin, M. Juanico, Mme Karamanli, M. Jérôme Lambert, M. Le Foll, Mme Manin, Mme Pau-Langevin, M. Pueyo, M. Saulignac, Mme Untermaier, Mme Vainqueur-Christophe, M. Vallaud, Mme Biémouret, M. Bouillon, M. Letchimy, M. Potier",4,15,,30,14137,836,False,372,NG
1,Adopté,M. Giraud,2,15,,1,14140,345,True,571,LREM
1,Retiré,"M. Charles de Courson,  Mme Auconie, M. Becht, M. Benoit, M. Bournazel, M. Guy Bricout, Mme Descamps, M. Dunoyer, Mme Firmin Le Bodo, M. Gomès, M. Lagarde, M. Leroy, Mme Magnier, M. Naegelen, M. Polutele, Mme Sanquer, M. Philippe Vigier, M. Zumkeller",10,15,,18,14142,297,False,538,UAI
1,Adopté,M. Charles de Courson,2,15,,1,14146,1383,False,132,UAI
1,Rectifié,Mme Lacroute,1,15,,1,14149,3791,False,3537,LR
1,Adopté,"M. Mazars, Mme Amadou",3,15,,2,14152,596,True,623,LREM
1,Adopté,le Gouvernement,2,15,gouvernement,1,14155,1657,True,833,gouvernement
1,Adopté,le Gouvernement,10,15,gouvernement,1,14157,881,True,1107,gouvernement
3,Irrecevable,Mme Amadou,8,15,,1,14158,,True,74,LREM
1,Retiré,"M. Castellani,  M. Acquaviva, M. Colombani",10,15,,3,14160,663,False,155,NI
1,Adopté,M. Gauvain,11,15,,1,2360,47,True,164,LREM
1,Adopté,"Mme Kuster,  M. Jacob, M. Abad, Mme Anthoine, M. Aubert, Mme Bassire, M. Bazin, Mme Bazin-Malgras, Mme Beauvais, Mme Bonnivard, M. Bony, M. Bouchet, Mme Valérie Boyer, M. Breton, M. Brochand, M. Brun, M. Carrez, M. Cattin, M. Cherpion, M. Cinieri, M. Ciotti, M. Cordier, Mme Corneloup, M. Cornut-Gentille, Mme Dalloz, M. Dassault, M. de Ganay, M. de la Verpillière, M. Deflesselles, M. Rémi Delatte, M. Descoeur, M. Di Filippo, M. Diard, M. Dive, M. Door, Mme Marianne Dubois, Mme Duby-Muller, M. Pierre-Henri Dumont, M. Fasquelle, M. Ferrara, M. Forissier, M. Furst, M. Gaultier, Mme Genevard, M. Goasguen, M. Gosselin, M. Grelier, Mme Guion-Firmin, M. Herbillon, M. Hetzel, M. Huyghe, M. Kamardine, Mme Lacroute, M. Larrivé, M. Le Fur, Mme Le Grip, M. Leclerc, Mme Levy, M. Lorion, Mme Louwagie, M. Lurton, M. Emmanuel Maquet, M. Marleix, M. Marlin, M. Masson, M. Menuel, Mme Meunier, M. Minot, M. Nury, M. Parigi, M. Pauget, M. Peltier, M. Perrut, Mme Poletti, M. Pradié, M. Quentin, M. Ramadier, Mme Ramassamy, M. Reda, M. Reiss, M. Reitzer, M. Reynès, M. Rolland, M. Saddier, M. Schellenberger, M. Sermier, M. Straumann, Mme Tabarot, M. Taugourdeau, M. Teissier, Mme Trastour-Isnart, Mme Valentin, M. Vatin, M. Verchère, M. Viala, M. Vialay, M. Jean-Pierre Vigier, M. Viry, M. Woerth",1,15,,99,14163,633,False,139,LR
1,Non soutenu,Mme Ménard,5,15,,1,14164,1017,False,110,NI
1,Irrecevable,"M. Dufrègne,  M. Fabien Roussel, M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, Mme Buffet, M. Chassaigne, M. Dharréville, Mme Faucillon, M. Jumel, M. Lecoq, M. Nilor, M. Peu, M. Serville, M. Wulfranc",90,15,,16,14166,,False,74,GDR
1,Indéfini,M. Wulfranc,22,15,,1,18745,1202,False,614,GDR
1,Non soutenu,Mme Ménard,4,15,,1,14170,600,False,171,NI
2,Adopté,M. Minot,2,15,,1,14172,276,False,452,LR
1,Non soutenu,Mme Ménard,5,15,,1,14174,265,False,290,NI
1,Adopté,Mme Amadou,4,15,,1,14175,184,True,133,LREM
1,Adopté,Mme Amadou,4,15,,1,14176,50,True,144,LREM
1,Adopté,le Gouvernement,5,15,gouvernement,1,14177,1741,True,297,gouvernement
1,Tombe,"M. Reiss,  Mme Valentin, M. Bazin, Mme Kuster, M. Lurton, M. Straumann, Mme Louwagie, Mme Bazin-Malgras, M. Reda, M. Marlin, Mme Lacroute, M. Hetzel, M. Cherpion, Mme Dalloz, M. Minot, Mme Anthoine, M. Cattin, M. Sermier, Mme Poletti",4,15,,19,14178,553,False,121,LR
1,Adopté,le Gouvernement,5,15,gouvernement,1,14179,1665,True,334,gouvernement
1,Adopté,"M. Mazars, Mme Amadou",3,15,,2,14183,264,True,522,LREM
2,Rectifié,Mme Amadou,4,15,,1,14186,3306,True,638,LREM
1,Rectifié,"M. Minot,  Mme Meunier, M. Ramadier, M. Cinieri, M. Cordier, Mme Bonnivard, Mme Anthoine, M. Nury, M. Bazin, Mme Bazin-Malgras, M. Hetzel, M. Reiss, Mme Lacroute, M. Breton, M. Schellenberger, Mme Le Grip, M. Gosselin",4,15,,17,14188,1045,False,249,LR
1,Adopté,le Gouvernement,5,15,gouvernement,1,14189,766,True,324,gouvernement
1,Adopté,Mme Amadou,1,15,,1,14191,32,True,523,LREM
3,Retiré,"M. Ramadier,  Mme Ramassamy, M. Boucard, M. Brun, M. Gosselin, M. Abad, Mme Marianne Dubois, M. Cinieri, M. Cordier, M. Marlin, Mme Bazin-Malgras, M. Vialay, Mme Trastour-Isnart, Mme Louwagie, M. Viry",85,15,,15,4837,981,False,248,LR
1,Non soutenu,"M. Diard,  M. Ramadier, M. Cattin, M. Bazin, M. Straumann, M. Vialay, Mme Bazin-Malgras, Mme Louwagie, M. Di Filippo, M. Schellenberger, M. Hetzel, M. Brun, Mme Bassire, M. Masson, M. Cinieri, M. Cordier, M. Lurton, M. Bouchet, M. Furst, M. Teissier, M. Verchère, Mme Duby-Muller, Mme Genevard",10,15,,23,2366,653,False,30,LR
1,Adopté,Mme Amadou,1,15,,1,14201,1249,True,263,LREM
1,Adopté,"M. Galbadon,  M. Gérard, Mme Moutchou, M. Cazenove, Mme Ali, M. Attal, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, Mme Colboc, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme O'Petit, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Studer, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",5,15,,40,14207,488,True,186,LREM
1,Adopté,le Gouvernement,5,15,gouvernement,1,14209,2289,True,293,gouvernement
1,Retiré,"Mme Rixain,  Mme Bergé, M. Cabaré, Mme Calvez, Mme Cazarian, Mme Chapelier, Mme Charvier, Mme Colboc, M. Cormier-Bouligeon, Mme Couillard, Mme Jacqueline Dubois, Mme Frédérique Dumas, Mme Fontenel-Personne, Mme Gayte, M. Gérard, Mme Gomez-Bassac, M. Gouffier-Cha, Mme Hai, M. Henriet, M. Kerlogot, Mme Lazaar, Mme Liso, Mme Panonacle, Mme Piron, Mme Racon-Bouzon, Mme Rauch, Mme Rilhac, Mme Rist, Mme Romeiro Dias, M. Sorre, M. Testé, Mme Thill",1,15,,32,14210,1557,True,485,LREM
1,Adopté,le Gouvernement,2,15,gouvernement,1,13291,1795,True,251,gouvernement
2,Irrecevable,"Mme Ali,  M. Cesarini, Mme O'Petit, Mme Riotton, Mme Dubré-Chirat, Mme Dupont, M. Nadot",10,15,,7,14212,,True,74,LREM
2,Rectifié,Mme Amadou,2,15,,1,14216,904,True,396,LREM
2,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",29,15,,16,34280,1069,False,56,GDR
1,Retiré,"M. Juanico,  Mme Pau-Langevin, Mme Biémouret, Mme Manin, Mme Laurence Dumont, M. Faure, M. Saulignac, M. Aviragnet, Mme Bareigts, Mme Batho, M. Bouillon, M. Alain David, M. Garot, M. David Habib, Mme Pires Beaune, M. Potier, M. Pueyo, M. Pupponi, Mme Vainqueur-Christophe, M. Vallaud, M. Carvounas, M. Hutin, M. Jean-Louis Bricout, M. Le Foll, Mme Battistel, les membres du groupe Nouvelle Gauche",3,15,,24,14218,1138,False,301,NG
2,Irrecevable,"M. Galbadon,  Mme Moutchou, M. Cazenove, Mme Ali, M. Attal, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, Mme Colboc, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, M. Gérard, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme O'Petit, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Studer, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",3,15,,40,14219,,True,74,LREM
1,Adopté,"M. Galbadon,  M. Gérard, Mme Moutchou, M. Cazenove, Mme Ali, M. Attal, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, Mme Colboc, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme O'Petit, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Studer, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",2,15,,40,14222,396,True,571,LREM
1,Retiré,"Mme Buffet,  Mme Faucillon, M. Peu, M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, M. Chassaigne, M. Dharréville, M. Dufrègne, M. Jumel, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville, M. Wulfranc",5,15,,16,14223,713,False,414,GDR
1,Rectifié,Mme Amadou,1,15,,1,14224,2472,True,328,LREM
1,Tombe,Mme Amadou,2,15,,1,14226,586,True,350,LREM
1,Rectifié,Mme Amadou,1,15,,1,14228,3144,True,495,LREM
1,Retiré,"M. Galbadon,  Mme Ali, Mme Goulet, M. Cesarini, Mme Moutchou, M. Cazenove, M. Attal, Mme Bergé, M. Bois, Mme Brugnera, Mme Calvez, Mme Cazarian, Mme Charrière, Mme Charvier, M. Claireaux, Mme Colboc, M. Cormier-Bouligeon, Mme Jacqueline Dubois, Mme Frédérique Dumas, M. Freschi, M. Gérard, Mme Gomez-Bassac, M. Henriet, Mme Hérin, M. Kerlogot, Mme Lang, M. Le Bohec, Mme Liso, Mme M&ouml;rch, Mme O'Petit, Mme Piron, Mme Racon-Bouzon, M. Raphan, Mme Rilhac, Mme Rist, Mme Rixain, M. Cédric Roussel, M. Sorre, M. Studer, M. Testé, Mme Thill, M. Vignal, M. Ferrand, les membres du groupe La République en Marche",10,15,,42,14229,2055,True,939,LREM
1,Non soutenu,"M. Peu,  M. Wulfranc, M. Bruneel, Mme Bello, M. Brotherson, Mme Buffet, M. Chassaigne, M. Dharréville, M. Dufrègne, Mme Faucillon, M. Jumel, Mme Kéclard-Mondésir, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville",27,15,,16,35140,612,False,611,GDR
1,Rectifié,Mme Amadou,4,15,,1,14237,2630,True,901,LREM
1,Adopté,Mme Amadou,4,15,,1,14238,50,True,143,LREM
1,Adopté,Mme Amadou,5,15,,1,14239,32,True,100,LREM
1,Retiré,"Mme Buffet,  Mme Faucillon, M. Peu, M. Azerot, Mme Bello, M. Brotherson, M. Bruneel, M. Chassaigne, M. Dharréville, M. Dufrègne, M. Jumel, M. Lecoq, M. Nilor, M. Fabien Roussel, M. Serville, M. Wulfranc",10,15,,16,14240,597,False,309,GDR
